,movie_id,title_x,tag
62,258489,The Legend of Tarzan,AlexanderSkarsgård MargotRobbie ChristophWaltz SamuelL.Jackson DjimonHounsou AlexanderSkarsgård MargotRobbie ChristophWaltz SamuelL.Jackson DjimonHounsou Action Adventure africa feralchild tarzan jungle animalattack africa feralchild tarzan jungle animalattack VillageRoadshowPictures DarkHorseEntertainment JerryWeintraubProductions RatPac-DuneEntertainment BeaglePugFilms RicheProductions VillageRoadshowFilmsNorthAmerica
63,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",WilliamMoseley AnnaPopplewell SkandarKeynes GeorgieHenley LiamNeeson WilliamMoseley AnnaPopplewell SkandarKeynes GeorgieHenley LiamNeeson Adventure Family Fantasy savingtheworld witch basedonnovel brothersisterrelationship selfsacrifice winter cupboard beaver lion fairy-talefigure battle narnia fantasyworld duringcreditsstinger savingtheworld witch basedonnovel brothersisterrelationship selfsacrifice winter cupboard beaver lion fairy-talefigure battle narnia fantasyworld duringcreditsstinger WaltDisney WaldenMedia
64,246655,X-Men: Apocalypse,JamesMcAvoy MichaelFassbender JenniferLawrence NicholasHoult OscarIsaac JamesMcAvoy MichaelFassbender JenniferLawrence NicholasHoult OscarIsaac ScienceFiction mutant supernaturalpowers marvelcomic superhero basedoncomicbook superhuman apocalypse superheroteam worlddomination aftercreditsstinger 1980s mutant supernaturalpowers marvelcomic superhero basedoncomicbook superhuman apocalypse superheroteam worlddomination aftercreditsstinger 1980s TwentiethCenturyFoxFilmCorporation Donners'Company MarvelEntertainment BadHatHarryProductions TSGEntertainment KinbergGenre
65,155,The Dark Knight,ChristianBale HeathLedger AaronEckhart MichaelCaine MaggieGyllenhaal ChristianBale HeathLedger AaronEckhart MichaelCaine MaggieGyllenhaal Drama Action Crime Thriller dccomics crimefighter secretidentity scarecrow sadism chaos gothamcity vigilante joker superhero basedoncomicbook tragichero organizedcrime criminalmastermind districtattorney imax supervillain superpowers batman dccomics crimefighter secretidentity scarecrow sadism chaos gothamcity vigilante joker superhero basedoncomicbook tragichero organizedcrime criminalmastermind districtattorney imax supervillain superpowers batman DCComics LegendaryPictures WarnerBros. DCEntertainment Syncopy
66,14160,Up,EdAsner ChristopherPlummer JordanNagai BobPeterson DelroyLindo EdAsner ChristopherPlummer JordanNagai BobPeterson DelroyLindo Animation Comedy Family Adventure agedifference centralandsouthamerica balloon animation floatingintheair duringcreditsstinger exploring agedifference centralandsouthamerica balloon animation floatingintheair duringcreditsstinger exploring PixarAnimationStudios
67,15512,Monsters vs Aliens,SethRogen ReeseWitherspoon HughLaurie PaulRudd KieferSutherland SethRogen ReeseWitherspoon HughLaurie PaulRudd KieferSutherland Animation Family Adventure ScienceFiction alien giantrobot duringcreditsstinger alien giantrobot duringcreditsstinger DreamWorksAnimation
68,1726,Iron Man,RobertDowneyJr. TerrenceHoward JeffBridges ShaunToub GwynethPaltrow RobertDowneyJr. TerrenceHoward JeffBridges ShaunToub GwynethPaltrow Action ScienceFiction Adventure middleeast armsdealer malibu marvelcomic superhero basedoncomicbook tonystark ironman aftercreditsstinger marvelcinematicuniverse counterterrorism agentcoulson middleeast armsdealer malibu marvelcomic superhero basedoncomicbook tonystark ironman aftercreditsstinger marvelcinematicuniverse counterterrorism agentcoulson MarvelStudios
69,44826,Hugo,BenKingsley SachaBaronCohen AsaButterfield ChloëGraceMoretz RayWinstone BenKingsley SachaBaronCohen AsaButterfield ChloëGraceMoretz RayWinstone Adventure Drama Family library clock filmdirector key toy boy love orphan robot automaton hiding filmmaking legbrace doberman 3d library clock filmdirector key toy boy love orphan robot automaton hiding filmmaking legbrace doberman 3d ParamountPictures InfinitumNihil GKFilms
70,8487,Wild Wild West,"WillSmith KevinKline KennethBranagh SalmaHayek M.EmmetWalsh WillSmith KevinKline KennethBranagh SalmaHayek M.EmmetWalsh Action Adventure Comedy ScienceFiction Western steampunk basedontvseries steamlocomotive drag steampunk basedontvseries steamlocomotive drag Todman,Simon,LeMastersProductions WarnerBros. PetersEntertainment SonnenfeldJosephsonWorldwideEntertainment"
71,1735,The Mummy: Tomb of the Dragon Emperor,"BrendanFraser JetLi JohnHannah MariaBello LukeFord BrendanFraser JetLi JohnHannah MariaBello LukeFord Adventure Action Fantasy UniversalPictures ChinaFilmCo-ProductionCorporation RelativityMedia AlphavilleFilms SommersCompany,The"
72,297761,Suicide Squad,WillSmith MargotRobbie JoelKinnaman ViolaDavis JaredLeto WillSmith MargotRobbie JoelKinnaman ViolaDavis JaredLeto Action Adventure Crime Fantasy ScienceFiction dccomics shareduniverse antihero secretmission villain superhero supervillain dcextendeduniverse dccomics shareduniverse antihero secretmission villain superhero supervillain dcextendeduniverse DCComics DuneEntertainment AtlasEntertainment WarnerBros. DCEntertainment
73,2698,Evan Almighty,SteveCarell LaurenGraham JohnGoodman JimmyBennett JohnMichaelHiggins SteveCarell LaurenGraham JohnGoodman JimmyBennett JohnMichaelHiggins Fantasy Comedy Family fathersonrelationship dailylife marriedcouple support father marriage faith baustelle rescue animal nature duringcreditsstinger noah'sark fathersonrelationship dailylife marriedcouple support father marriage faith baustelle rescue animal nature duringcreditsstinger noah'sark ColumbiaPictures UniversalPictures SpyglassEntertainment ShadyAcresEntertainment OriginalFilm Playtone RelativityMedia
74,137113,Edge of Tomorrow,TomCruise EmilyBlunt BrendanGleeson BillPaxton JonasArmstrong TomCruise EmilyBlunt BrendanGleeson BillPaxton JonasArmstrong Action ScienceFiction dejavu timewarp restart dystopia war alien militaryofficer soldier alieninvasion exoskeleton dejavu timewarp restart dystopia war alien militaryofficer soldier alieninvasion exoskeleton VillageRoadshowPictures WarnerBros. VizMedia ProvinceofBritishColumbiaProductionServicesTaxCredit 3ArtsEntertainment RatPac-DuneEntertainment
75,9804,Waterworld,KevinCostner ChaimGirafi RickAviles R.D.Call ZittoKazann KevinCostner ChaimGirafi RickAviles R.D.Call ZittoKazann Adventure Action ocean tattoo mutant water dystopia doomsday ocean tattoo mutant water dystopia doomsday UniversalPictures GordonCompany DavisEntertainment Licht/MuellerFilmCorporation
76,14869,G.I. Joe: The Rise of Cobra,DennisQuaid ChanningTatum MarlonWayans SiennaMiller JosephGordon-Levitt DennisQuaid ChanningTatum MarlonWayans SiennaMiller JosephGordon-Levitt Adventure Action Thriller ScienceFiction terrorist secret hostage technology warhead government president revenge murder attack explosion scientist lasers evil cobra terrorist secret hostage technology warhead government president revenge murder attack explosion scientist lasers evil cobra ParamountPictures SpyglassEntertainment DiBonaventuraPictures Hasbro KontseptFilmCompany
77,150540,Inside Out,AmyPoehler PhyllisSmith RichardKind BillHader LewisBlack AmyPoehler PhyllisSmith RichardKind BillHader LewisBlack Drama Comedy Animation Family dream cartoon imaginaryfriend animation family moving kids unicorn duringcreditsstinger 3d emotions dream cartoon imaginaryfriend animation family moving kids unicorn duringcreditsstinger 3d emotions WaltDisneyPictures PixarAnimationStudios
78,278927,The Jungle Book,NeelSethi BillMurray BenKingsley IdrisElba ScarlettJohansson NeelSethi BillMurray BenKingsley IdrisElba ScarlettJohansson Family Adventure Drama Fantasy basedonnovel snake wolf elephant tiger feralchild panther remake bear jungle talkinganimal orphan animal talkingtoanimals basedonnovel snake wolf elephant tiger feralchild panther remake bear jungle talkinganimal orphan animal talkingtoanimals WaltDisneyPictures WaltDisneyStudiosMotionPictures FairviewEntertainment MovingPictureCompany(MPC)
79,10138,Iron Man 2,RobertDowneyJr. GwynethPaltrow DonCheadle ScarlettJohansson MickeyRourke RobertDowneyJr. GwynethPaltrow DonCheadle ScarlettJohansson MickeyRourke Adventure Action ScienceFiction malibu marvelcomic superhero basedoncomicbook revenge aftercreditsstinger marvelcinematicuniverse malibu marvelcomic superhero basedoncomicbook revenge aftercreditsstinger marvelcinematicuniverse MarvelStudios
80,58595,Snow White and the Huntsman,KristenStewart CharlizeTheron ChrisHemsworth SamClaflin IanMcShane KristenStewart CharlizeTheron ChrisHemsworth SamClaflin IanMcShane Adventure Fantasy Drama queen magic fairytale immortality forest deception woman eternalyouth snowwhite evilqueen evilstepmother imprisoned sorceress queen magic fairytale immortality forest deception woman eternalyouth snowwhite evilqueen evilstepmother imprisoned sorceress UniversalPictures RothFilms
81,102651,Maleficent,AngelinaJolie ElleFanning SharltoCopley SamRiley JunoTemple AngelinaJolie ElleFanning SharltoCopley SamRiley JunoTemple Fantasy Adventure Action Family Romance fairytale villain sleepingbeauty darkfantasy basedonfairytale adaptation retelling literaryadaptation 3d fairytale villain sleepingbeauty darkfantasy basedonfairytale adaptation retelling literaryadaptation 3d WaltDisneyPictures WaltDisneyStudiosMotionPictures RothFilms
82,119450,Dawn of the Planet of the Apes,AndySerkis JasonClarke GaryOldman KeriRussell TobyKebbell AndySerkis JasonClarke GaryOldman KeriRussell TobyKebbell ScienceFiction Action Drama Thriller leader colony post-apocalyptic dystopia forest sequel woods ape scientist monkey medicalresearch animalattack plague 3d leader colony post-apocalyptic dystopia forest sequel woods ape scientist monkey medicalresearch animalattack plague 3d IngeniousMedia CherninEntertainment TSGEntertainment
83,79698,The Lovers,JoshHartnett SimoneKessell TamsinEgerton AliceEnglert BipashaBasu JoshHartnett SimoneKessell TamsinEgerton AliceEnglert BipashaBasu Action Adventure ScienceFiction Romance Corsan BlissMedia LimelightInternationalMediaEntertainment NeelmudraEntertainment AristosFilms SingularityProductions Wildkite
84,64686,47 Ronin,KeanuReeves HiroyukiSanada KouShibasaki TadanobuAsano MinTanaka KeanuReeves HiroyukiSanada KouShibasaki TadanobuAsano MinTanaka Drama Action Adventure Fantasy japan suicide samurai basedontruestory samuraisword ronin shogun halfbreed 3d japan suicide samurai basedontruestory samuraisword ronin shogun halfbreed 3d MidAtlanticFilms StuberProductions Universal MovingPictureCompany(MPC) H2FEntertainment
85,100402,Captain America: The Winter Soldier,ChrisEvans SamuelL.Jackson ScarlettJohansson RobertRedford SebastianStan ChrisEvans SamuelL.Jackson ScarlettJohansson RobertRedford SebastianStan Action Adventure ScienceFiction washingtond.c. future shield marvelcomic superhero basedoncomicbook captainamerica aftercreditsstinger duringcreditsstinger marvelcinematicuniverse 3d politicalthriller washingtond.c. future shield marvelcomic superhero basedoncomicbook captainamerica aftercreditsstinger duringcreditsstinger marvelcinematicuniverse 3d politicalthriller MarvelStudios
86,10192,Shrek Forever After,MikeMyers EddieMurphy CameronDiaz AntonioBanderas JulieAndrews MikeMyers EddieMurphy CameronDiaz AntonioBanderas JulieAndrews Comedy Adventure Fantasy Animation Family ogre 3d ogre 3d DreamWorksAnimation
87,158852,Tomorrowland,BrittRobertson GeorgeClooney RaffeyCassidy ThomasRobinson HughLaurie BrittRobertson GeorgeClooney RaffeyCassidy ThomasRobinson HughLaurie Adventure Family Mystery ScienceFiction inventor apocalypse destiny imax dreamer futuristiccar futuristiccity inventor apocalypse destiny imax dreamer futuristiccar futuristiccity WaltDisneyPictures Babieka A113
88,177572,Big Hero 6,ScottAdsit RyanPotter DanielHenney T.J.Miller JamieChung ScottAdsit RyanPotter DanielHenney T.J.Miller JamieChung Adventure Family Animation Action Comedy brotherbrotherrelationship hero talent revenge bestfriend anotherdimension robot boygenius hate aftercreditsstinger moraldilemma 3d teensuperheroes deadbrother brotherbrotherrelationship hero talent revenge bestfriend anotherdimension robot boygenius hate aftercreditsstinger moraldilemma 3d teensuperheroes deadbrother WaltDisneyPictures WaltDisneyAnimationStudios
89,82690,Wreck-It Ralph,JohnC.Reilly SarahSilverman JackMcBrayer JaneLynch AlanTudyk JohnC.Reilly SarahSilverman JackMcBrayer JaneLynch AlanTudyk Family Animation Comedy Adventure supportgroup productplacement bullying racing arcade medal selfesteem curiosity precociouschild aftercreditsstinger duringcreditsstinger firstpersonshooter glitch carefree videogamer q*bert interruptedwedding socialreject supportgroup productplacement bullying racing arcade medal selfesteem curiosity precociouschild aftercreditsstinger duringcreditsstinger firstpersonshooter glitch carefree videogamer q*bert interruptedwedding socialreject WaltDisneyAnimationStudios
90,5255,The Polar Express,TomHanks MichaelJeter NonaGaye PeterScolari EddieDeezen TomHanks MichaelJeter NonaGaye PeterScolari EddieDeezen Adventure Animation Family Fantasy santaclaus nerd faith gift bell beard northpole chute trestle ticket christmas santaclaus nerd faith gift bell beard northpole chute trestle ticket christmas GoldenMean Playtone ImageMovers
91,47933,Independence Day: Resurgence,LiamHemsworth JeffGoldblum BillPullman MaikaMonroe SelaWard LiamHemsworth JeffGoldblum BillPullman MaikaMonroe SelaWard Action Adventure ScienceFiction alternatehistory alieninvasion alternatehistory alieninvasion TwentiethCenturyFoxFilmCorporation CentropolisEntertainment TSGEntertainment StereoD
92,10191,How to Train Your Dragon,JayBaruchel GerardButler CraigFerguson AmericaFerrera JonahHill JayBaruchel GerardButler CraigFerguson AmericaFerrera JonahHill Fantasy Adventure Animation Family flying blacksmith arena island night ship training village forest viking friendship ignorance flight nest dragon battle combat well warrior flying blacksmith arena island night ship training village forest viking friendship ignorance flight nest dragon battle combat well warrior DreamWorksAnimation VertigoEntertainment MadHatterEntertainment
93,296,Terminator 3: Rise of the Machines,ArnoldSchwarzenegger NickStahl ClaireDanes KristannaLoken DavidAndrews ArnoldSchwarzenegger NickStahl ClaireDanes KristannaLoken DavidAndrews Action Thriller ScienceFiction savingtheworld artificialintelligence manvsmachine cyborg killerrobot sunglasses leatherjacket nanotechnology rocketlauncher firemen veterinarian fireengine dystopia psychiatrist savingtheworld artificialintelligence manvsmachine cyborg killerrobot sunglasses leatherjacket nanotechnology rocketlauncher firemen veterinarian fireengine dystopia psychiatrist ColumbiaPictures IntermediaFilms WarnerBros. C-2Pictures IMFInternationaleMedienundFilmGmbH&Co.3.ProduktionsKG Mostow/LiebermanProductions
94,118340,Guardians of the Galaxy,ChrisPratt ZoeSaldana DaveBautista VinDiesel BradleyCooper ChrisPratt ZoeSaldana DaveBautista VinDiesel BradleyCooper Action ScienceFiction Adventure marvelcomic spaceship space outerspace orphan adventurer aftercreditsstinger duringcreditsstinger marvelcinematicuniverse marvelcomic spaceship space outerspace orphan adventurer aftercreditsstinger duringcreditsstinger marvelcinematicuniverse MarvelStudios MovingPictureCompany(MPC) BulletproofCupid RevolutionSunStudios
